,class,transformed_tweet,len_word,num_word,positive_score,negative_score,sentiment
16915,1,bitches prolly pay beyonc 233 100 million perform 5 minutes 128530,66,11,0.0,0.398,0.0
16916,2,,0,0,0.0,0.0,0.0
16917,1,follow fag shinsnipes birthday today,36,5,0.0,0.437,0.0
16918,1,white boy reached 999 flappy bird im done life,46,9,0.149,0.0,0.0
16919,2,yeswedid attack harass threaten mock bully woman minority dared fall line progressive 8230,90,13,0.0,0.651,0.0
16920,2,,0,0,0.0,0.0,0.0
16921,1,hahahaha missed shit hoe houston texans,39,6,0.0,0.592,0.0
16922,1,sex bitch like like probably parents cause ai pull,50,9,0.338,0.257,0.0
16923,1,go take trash darkskin nigga stole damn garbage,47,8,0.0,0.278,0.0
16924,1,poochda63 got hoes,18,3,0.0,0.0,0.0
16925,1,cuff crazy boy might ever find another especial dirty crew fucking party hoes 8230,82,14,0.155,0.275,-0.6
16926,1,fr mane 100 shit cuff made happy one night cause hoes everybody fr,66,13,0.202,0.197,0.30000000000000004
16927,1,niggaz talk bitches days,24,4,0.0,0.565,0.0
16928,1,endoftheworldconfessions follow retards twitter bunch morons amp need g,71,9,0.0,0.247,-0.8500000000000001
16929,1,everybody got one bitch dey insta tl got baby amp gets likes fucked 128514 8221 lmao 8230,89,17,0.24,0.294,0.0
16930,1,side bitch main bitch still ai bitch 128079 128175 128175,57,10,0.0,0.62,0.16666666666666666
16931,1,,0,0,0.0,0.0,0.0
16932,1,good pussy change life,22,4,0.492,0.0,0.7
16933,1,somewhere need therapy bitch im fine,36,6,0.188,0.396,0.4166666666666667
16934,1,whole wheat organic pussy 8230,30,5,0.0,0.0,0.2
16935,1,got bitches know killlllllas fuck,33,5,0.0,0.712,-0.4
16936,1,,0,0,0.0,0.0,0.0
16937,1,waldokillz3 hidalgoparadise olgadontshred lmao hashtag dying princess hoe needs get twitter lol,95,12,0.401,0.0,0.7
16938,1,,0,0,0.0,0.0,0.0
16939,2,fuel pump gt gt gt gt gt dieselstation,38,8,0.778,0.0,0.0
16940,1,females 14 acting 18 128684 128138 turning like 21 127867 127864 throwing pussy like 25 128049 128166 still ca pass alg 8230,124,22,0.2,0.0,0.0
16941,1,fuck bitch actin brand new 128526,33,6,0.0,0.646,-0.13181818181818183
16942,1,stick one finger pussy feel 4 walls still tight 128076,54,10,0.0,0.0,-0.17857142857142858
16943,2,car insurance trash,19,3,0.0,0.0,0.0
16944,1,ex bitch 128080,15,3,0.0,0.655,0.0
16945,1,everybody pregnant bitches waste time,37,5,0.0,0.691,0.06666666666666665
16946,1,nun cut dat bitch awf verizon,29,6,0.0,0.596,0.0
16947,1,got basic amp hoes loved made focal audience,44,8,0.358,0.0,0.35
16948,1,hoes swear boy,14,3,0.0,0.375,0.0
16949,1,feel sorry da females dont get deserve hoe bitches get treated like queens 128543 128543 128543 128543 128543,109,18,0.11,0.229,-0.5
16950,1,reasonsiunfollowedyou unfollowed first bitch,44,4,0.0,0.559,0.25
16951,1,,0,0,0.0,0.0,0.0
16952,1,,0,0,0.0,0.0,0.0
16953,1,bitches attractive,18,2,0.426,0.574,0.8
16954,2,8230,4,1,0.0,0.0,0.0
16955,2,marry man woman people sloppery slop prevent bird marriage sandwich lo 8230,75,12,0.091,0.0,0.0
16956,2,1 stick hand glue 2 stick hand feather 3 like bird impress friend,65,13,0.75,0.0,0.0
16957,2,human better come ca bird oh sorry logic,40,8,0.284,0.127,0.0
16958,2,see election bird government america okay guess take free cookie everyo 8230,76,12,0.342,0.0,0.45
16959,2,thought raining sound roof birds exploding heat,47,7,0.0,0.0,0.4
16960,1,stonernan vigxrarts bewbzy yea m8 fire crotch igniting sisters pussy since,74,11,0.174,0.174,0.0
16961,2,,0,0,0.0,0.0,0.0
16962,2,well done kimabakken correctly answered almeria 26 yellow 1 red card far season,79,13,0.16,0.0,0.03333333333333333
16963,1,somebody get nigga rvm3o pussy cuz nigga dont get ass imma need one hoes slide nigga 8230,89,17,0.151,0.0,0.0
16964,1,niggas fight nba called ghetto amp know act brawl nascar nobody sa 8230,71,13,0.0,0.312,0.0
16965,1,nevertrustabitch never trust bitch fresh copy master p album,60,9,0.241,0.366,0.3
16966,2,,0,0,0.0,0.0,0.0
16967,2,derek jeter class act great yankee 1st ballot hall fame inductee,64,11,0.438,0.0,0.8
16968,1,scared lose cause know get bitches,34,6,0.0,0.76,0.0
16969,1,hoes still gon hoes tomorrow,28,5,0.0,0.0,0.0
16970,1,life short wear boring clothes,30,5,0.0,0.365,-0.5
16971,1,8221,4,1,0.0,0.0,0.0
16972,1,127908 128553 touchdown pussy nigga,35,5,0.0,0.0,0.0
16973,1,age 21 credit scores future plans creating assets cars clothes clubs 8230,73,12,0.419,0.0,0.0
16974,1,8221 bitch u wanted show ya ass smh,35,8,0.0,0.706,0.0
16975,1,iont got type 8221 bad bitches thing like 128111 128131 128131,62,11,0.14,0.413,-0.6999999999999998
16976,1,gave bitch chocolate bitches love chocolate forrest gump,56,8,0.249,0.456,0.5
16977,1,8221 128514 128514 128514,25,4,0.0,0.0,0.0
16978,1,dat ghetto shit aint attractive,31,5,0.0,0.667,0.30000000000000004
16979,1,8217 point 8217 take manual rt bitch,36,7,0.0,0.388,0.0
16980,1,understand grey area hoe lying like close legs life 8230,56,10,0.262,0.241,-0.05
16981,1,8217 like random bad bitch hits 8230,36,7,0.181,0.529,-0.5999999999999999
16982,1,dont respect nun bitch cause idgaf bout des hoes,48,9,0.243,0.202,0.0
16983,1,love bitch wit sum nice teeth n lips 128524,43,9,0.443,0.241,0.55
16984,1,1stblocjeremiah bitch,21,2,0.0,0.792,0.0
16985,1,females mess guy girlfriend wo mess single guy cause many hoes,62,11,0.0,0.357,0.019642857142857156
16986,1,tonyjohns000 stupid bitches ca handle johns,43,6,0.0,0.646,-0.7999999999999999
16987,1,,0,0,0.0,0.0,0.0
16988,1,hate taking shit public places bc feel like faggot im placing toilet paper toilet seat,86,15,0.099,0.464,-0.21333333333333337
16989,1,math fucking useless algebra 2 gon help pull bitches fuck,57,10,0.148,0.577,-0.45
16990,1,mayweather lil bitch nigga dancing,34,5,0.0,0.487,0.0
16991,1,yall females boring fuck yall wonder niggas talk havin sex bc theres nothin else talk abo 8230,94,17,0.0,0.369,-0.7
16992,1,porn place bitch gon table sucking niggas dick eating dinner parents,68,11,0.0,0.543,0.0
16993,1,quick say people worship celebrities bitch love beyonc 233 talent legacy stands 8230,84,13,0.418,0.173,0.41666666666666663
16994,1,thanks ravens 4 beating fags believe give fuck raider nation bitches thanks 4 pu,80,14,0.239,0.514,0.0
16995,1,new game understand first rule soccer whichever team acts like bitch shall awarde 8230,86,14,0.137,0.208,-0.0045454545454545565
16996,1,ladies post picture get least 15 niggas favorite 8230,53,9,0.242,0.194,0.1
16997,2,,0,0,0.0,0.0,0.0
16998,1,,0,0,0.0,0.0,0.0
16999,2,8230,4,1,0.0,0.0,0.0
17000,1,8230,4,1,0.0,0.0,0.0
17001,1,8230,4,1,0.0,0.0,0.0
17002,1,many faithful girls single many hoes taken,42,7,0.326,0.0,0.30952380952380953
17003,1,man ai appreciating pussy definitely gon na end another nigga mouth 8230,72,12,0.359,0.0,0.0
17004,1,claiming bitches old hoes,25,4,0.0,0.565,0.1
17005,1,wack ass hoes,13,3,0.0,0.636,0.0
17006,1,got ta ya really need luuuube dental dam yankees,48,9,0.0,0.0,0.2
17007,1,hoes ai loyal,13,3,0.608,0.0,0.3333333333333333
17008,1,,0,0,0.0,0.0,0.0
17009,1,hoes ai shit 128514 128514 128175,33,6,0.0,0.419,-0.2
17010,1,pussy tastes like pumpkin spice latte lana del basic,52,9,0.238,0.0,0.0
17011,1,,0,0,0.0,0.0,0.0
17012,1,,0,0,0.0,0.0,0.0
17013,1,cheat bitch,11,2,0.0,1.0,0.0
17014,1,yo bitch chose aint pimp fairy rippimpc,39,7,0.0,0.388,0.0
17015,2,8230,4,1,0.0,0.0,0.0
17016,1,fuck bitches get money favorite nigga line girl leave ass another man,69,12,0.136,0.548,0.04999999999999999
17017,1,ugly anyway hoe anyway nigga got curved wo accept,49,9,0.202,0.256,-0.7
17018,1,8220 bros hoes 8221 bro hoes,28,6,0.0,0.0,0.0
17019,1,bitches tweeting last night gt gt like something special except hoes,68,11,0.487,0.202,0.17857142857142858
17020,1,,0,0,0.0,0.0,0.0
17021,1,,0,0,0.0,0.0,0.0
17022,1,u hoes going church morning like busting wide open niggas 4 hours ago,69,13,0.18,0.173,-0.05
17023,1,,0,0,0.0,0.0,0.0
17024,1,started fuckin bitches believe everything horoscope believe dumbass horoscopes gunna bel 8230,93,12,0.0,0.429,0.0
17025,1,assyria got hella hoes,22,4,0.0,0.0,0.0
17026,1,make bitch sits couch turns ice age movie asks us hungry like arent 8230,72,14,0.137,0.208,0.0
17027,1,curve im going assume pussy trash favor,39,7,0.31,0.0,0.0
17028,2,,0,0,0.0,0.0,0.0
17029,1,bitches could never nae let tell love nae 128143 128145 128081,62,11,0.246,0.228,0.5
17030,1,128514 dumb bitch smh,21,4,0.0,0.904,-0.375
17031,1,got hard dick dez bitches get numbers call dez 8221 lmao rt,59,12,0.19,0.42,0.15416666666666665
17032,1,waiting little bitches whined bush start speaking obama wars syria,66,10,0.0,0.558,-0.1875
17033,2,joey badass said traded nikes new mic guess safe say sold soles new life,72,14,0.176,0.097,0.25757575757575757
17034,1,,0,0,0.0,0.0,0.0
17035,1,8230,4,1,0.0,0.0,0.0
17036,1,,0,0,0.0,0.0,0.0
17037,1,trick reality tv making tacky bitches seem classy amp badgering real women real ethic submission 8230,101,16,0.138,0.243,0.16666666666666666
17038,1,logic thinking nikki bad bitch,30,5,0.0,0.709,-0.6999999999999998
17039,1,never trust bitch take quick ass showers,40,7,0.231,0.467,0.3333333333333333
17040,1,nobody cares bitch,18,3,0.385,0.487,0.0
17041,1,girl tweeted might ghetto u bring food outside movies u might stupid u pay 8230,79,15,0.0,0.324,-0.39999999999999997
17042,1,hoe halloween costume,21,3,0.0,0.0,0.0
17043,1,good songs radio ai positivity mainly bout hoe problems killing moving weight,77,12,0.291,0.333,0.4333333333333333
17044,1,128557 128557 128557 128557 128557 128557 8221 bitch got ta die deaths 128534 128557 8221 128557 128557 128557 128557 128557 128557 128557 gtfoh,144,23,0.0,0.268,0.0
17045,2,art thou bird man loves bestthe pious bird scarlet breast robin leaves summer winds sobbing 8230,96,16,0.182,0.128,0.0
17046,1,8230,4,1,0.0,0.0,0.0
17047,1,niggas like 128663 128659 fuck go 5 128663 128659 cool son 128663 128659 man fuck 128659 128663 bitch 8230,106,19,0.16,0.44,-0.15000000000000002
17048,2,,0,0,0.0,0.0,0.0
17049,2,,0,0,0.0,0.0,0.0
17050,1,hate broke bitch nigga,22,4,0.0,0.912,-0.8
17051,1,money 128181 girl 128143 id stalk 128520 128270 128294 128064 128175 128174 127796,82,13,0.0,0.0,0.0
17052,2,,0,0,0.0,0.0,0.0
17053,1,hate netflix stop amp asks im still watchin like yes u think got amp started doin somethin life bitch 8230,106,20,0.18,0.336,-0.8
17054,1,mf really like 9786 65039 drop hoes 128108 128109 exes 9995 128530 amp groupies focus 128107,92,16,0.148,0.111,0.2
17055,1,worry old bitch next bitch,26,5,0.0,0.84,0.05
17056,1,damn cold ass honkie,20,4,0.0,0.756,-0.6
17057,1,bette fucking davis eyes bitch,30,5,0.0,0.504,-0.6
17058,1,check got ta vodka soda amp lemon bottom bitch thats cool,57,11,0.152,0.252,0.35
17059,1,hoe means fuckin lot people talking lot people mufuckas shit mixed 128530 9995 128175,85,14,0.0,0.217,-0.1
17060,1,wonder sue bitch 4wasting mf time,33,6,0.0,0.432,0.0
17061,1,realniggasherm bitch bitch wassup,33,4,0.0,0.792,0.0
17062,1,realniggasherm home niggaz bitch hoes yaknow yazz got ta applewood n shit,73,12,0.0,0.451,-0.2
17063,1,127379 kk bitch td 17 128275 jeff b home real soon 9981 127344 127382,69,14,0.145,0.22,0.2
17064,1,ca trust bitch ca trust,23,5,0.532,0.306,0.0
17065,1,8230,4,1,0.0,0.0,0.0
17066,1,barrass meez ctfu um zoned wit fro um hitin hoes da back comebacktoreality,74,13,0.0,0.0,0.0
17067,1,,0,0,0.0,0.0,0.0
17068,1,wet 128166 amp warm 9832 65039 pussy 128553 128525,50,9,0.192,0.0,0.25
17069,1,sex 1st date dont mean hoe waiting 90 days wont make wife cute pics dont mean happy titl 8230,93,19,0.0,0.244,0.16875
17070,1,many faithful girls single many hoes taken,42,7,0.326,0.0,0.30952380952380953
17071,2,primes mj would dominated lbj 1 much mentally tougher mj trash talk alone would unn 8230,88,16,0.102,0.12,-0.1
17072,1,swear nice girl something pisses bitch comes,44,7,0.212,0.561,0.6
17073,2,6000 deported warsaw ghetto packed cattle cars rail trip treblinka death camp htt 8230,86,14,0.0,0.294,0.0
17074,1,8230,4,1,0.0,0.0,0.0
17075,2,shy girls undercover freaks 128527,34,5,0.0,0.531,-0.5
17076,1,scientists recently discovered bitches fact trippin,51,6,0.0,0.438,0.0
17077,1,hoes ai loyal 128588,20,4,0.508,0.0,0.3333333333333333
17078,1,swear saw 3 bitches jump girl 128583,36,7,0.0,0.56,0.0
17079,1,,0,0,0.0,0.0,0.0
17080,1,,0,0,0.0,0.0,0.0
17081,1,daxmw23 dax love hoes,21,4,0.583,0.0,0.5
17082,1,bitch ass niggas claim yo homies get dirt bitch ass niggaa die slow,67,13,0.0,0.795,-0.30000000000000004
17083,1,8221 u wonder u bitches get expose 8230,39,8,0.0,0.579,0.0
17084,1,ever fuck bitches amp count stacks,34,6,0.0,0.649,-0.4
17085,2,breaking often think used glasses gentle 8230,45,7,0.326,0.0,0.2
17086,1,hank half man daddy brantly gilbert name mouth,46,8,0.0,0.0,-0.16666666666666666
17087,1,,0,0,0.0,0.0,0.0
17088,2,,0,0,0.0,0.0,0.0
17089,2,seriously florida vote charlie christ vote taxes ebola,54,8,0.0,0.195,-0.3333333333333333
17090,1,god bless delusional bitches still trying keep duck face alive,62,10,0.431,0.224,0.1
17091,1,bitch stephanie,15,2,0.0,0.792,0.0
17092,1,greek mythical god 8230 would u 8230,36,7,0.296,0.0,0.0
17093,1,secupp retarded,15,2,0.0,0.787,-0.8
17094,1,highwaisted jeans made everyone bitches looking horrible,56,7,0.0,0.597,-1.0
17095,1,internet aint get transfered yet pussy,38,6,0.0,0.0,0.0
17096,1,hoes fake like really f ck hating lowkey,40,8,0.19,0.507,-0.15
17097,1,love twat gender neutral,24,4,0.396,0.415,0.5
17098,1,would relationship theses hoes go still 128514 128175,53,8,0.0,0.0,0.0
17099,1,hoes thotful,12,2,0.0,0.0,0.0
17100,1,hoes ai slick,13,3,0.0,0.0,-0.25
17101,1,best way avoid tsunami extramarital pussy wear sneakers daily commute also using word sneake 8230,97,15,0.216,0.113,0.5
17102,1,everybody getting fuck right pussy sayin,40,6,0.0,0.412,-0.05714285714285716
17103,1,,0,0,0.0,0.0,0.0
17104,1,,0,0,0.0,0.0,0.0
17105,1,djzeeti dont retire 128553 love h 8230,38,7,0.0,0.402,0.5
17106,1,,0,0,0.0,0.0,0.0
17107,1,got hoes one hoes shutup amp never say,38,8,0.0,0.0,0.0
17108,1,pressed pussy never 128064 128514 128514 128514,47,7,0.0,0.0,0.0
17109,1,damn hotter bitch,17,3,0.0,0.867,0.0
17110,1,wish would chase hoe,20,4,0.474,0.0,0.0
17111,1,ai entertaining nomore dumb bitches,35,5,0.24,0.595,0.0625
17112,1,think classy niggah really ratchet 8221,39,6,0.367,0.0,0.15000000000000002
17113,1,kinda miss tremper use threw dat bitch lol never class lmao,59,11,0.155,0.457,0.7
17114,1,told home girl bitch bet change mee,35,7,0.0,0.388,0.0
17115,1,8221 aha bitch,14,3,0.0,0.655,0.0
17116,1,rnadjorell knocked bitch soul body lol 8221 aha bruh cocked back fired bitch,76,13,0.122,0.487,0.4
17117,1,,0,0,0.0,0.0,0.0
17118,1,tyrese baby back bitch hope kill black history month amcwalkingdead,67,10,0.158,0.462,-0.08333333333333333
17119,1,support killing terrorists yes still mock hypocrites hell yes,61,9,0.312,0.612,0.0
17120,1,214bighappy gunna screaming bitches shit lol,44,6,0.188,0.678,0.30000000000000004
17121,1,214bighappy bitch looking anything go ass haha,46,7,0.21,0.51,0.2
17122,2,protest climate change leaves trash behind votingmatters,56,7,0.0,0.25,-0.4
17123,1,danusaur aye stfu dyke lookin bitch pretty sure bigger dick boyfriend,69,11,0.281,0.362,0.25
17124,1,1waynostra trying flip ounce p dis bitch im still school bro next week im dere doe,82,16,0.0,0.213,0.0
17125,1,show im playing bitch one false move ima spraying bitch 1waynostra,66,11,0.103,0.437,-0.4000000000000001
17126,2,go fight idf progressive trash hate much guts istandwithisr 8230,64,10,0.0,0.441,-0.30000000000000004
17127,1,obama allowing millions illegal aliens drug cartels terrorists enter open borders liberal retards 8230,102,14,0.0,0.391,-0.4666666666666666
17128,1,1 2 3 4 many niggers store knowwww stealing 128514 128514 128514,64,12,0.0,0.346,0.5
17129,1,bitch quit hour working wtf 128514,34,6,0.0,0.655,-0.5
17130,1,bitch 128563 128563 128563 128563 like mf 128514 128514 128514 128514 9996 65039 127811 128080 128168 8221,106,17,0.117,0.178,0.0
17131,1,8230,4,1,0.0,0.0,0.0
17132,1,girl tweeted might ghetto u bring food outside movies u might stupid u pay 8230,79,15,0.0,0.324,-0.39999999999999997
17133,1,feel like entertaining hoes fall back even harder 128175,56,9,0.435,0.0,0.13333333333333333
17134,1,ur fucking white trash,22,4,0.0,0.0,0.0
17135,2,mertesacker saying give ghetto fist still goat,46,7,0.0,0.0,0.0
17136,2,royals win kc blanking yankees take series bronx beroyalkc,58,9,0.322,0.0,0.8
17137,1,drunk inlove gun bae bitch beyonc 233 128520 128527,51,9,0.0,0.589,-0.5
17138,2,yanks cocktail called irish car bomb stuck two flakes ice cream cone called 8230,80,14,0.0,0.302,0.0
17139,2,mock michelle obama turnipforwhat video turnip third line succession president https 8230,89,12,0.123,0.192,0.0
17140,1,,0,0,0.0,0.0,0.0
17141,2,condom invent sole purpose,26,4,0.0,0.0,0.0
17142,1,bitches like im far ugly naw hoe closer think,45,9,0.159,0.459,-0.3
17143,1,behind every real bitch bitch ass nigga wrong made strong,57,10,0.147,0.631,-0.06666666666666667
17144,1,niggas bitches got ta quit wit da money pics count accurately ai enough 128514 128514 128514,92,16,0.0,0.31,0.0
17145,1,find hilarious austin says swag witch instead swag bitch lmfao,62,10,0.335,0.341,0.5
17146,2,thanks mr wilson passing along tremendous responsibility sole focus empower leadership bui,90,12,0.209,0.0,0.17777777777777778
17147,2,8230,4,1,0.0,0.0,0.0
17148,1,bitch like 128129,17,3,0.342,0.521,0.0
17149,1,say girl got 7 bodies 20 younger hoe 8221 gang,46,10,0.0,0.0,0.0
17150,1,jizcalifuh metaphor dumb fucking nigger savanigga 128514 128514 128525 128525 128069 128069,91,12,0.0,0.441,-0.4875
17151,1,savanigga oh know dude went ass done faggot,43,8,0.0,0.568,0.0
17152,1,fucking james tried tell jawga boys sucked went ape shit dude savanigga officialdthrash jawgaboyz,97,14,0.0,0.355,-0.4
17153,1,day later still gassing rihanna trash ass nudes,47,8,0.0,0.333,0.0
17154,2,,0,0,0.0,0.0,0.0
17155,2,8230,4,1,0.0,0.0,0.0
17156,2,,0,0,0.0,0.0,0.0
17157,1,16stanleys hahah niggah got hella checked thang uce powercouple,63,9,0.0,0.0,0.0
17158,1,damn many fake niggas amp bitches 8221,38,7,0.0,0.801,0.0
17159,1,im scared pussy good lol,24,5,0.538,0.274,0.75
17160,1,bitch hmu say need sex right bitch nigga hmu saying upset right,63,12,0.0,0.531,0.2857142857142857
17161,1,,0,0,0.0,0.0,0.0
17162,1,let nigga try try fuck hoes family,34,7,0.0,0.368,-0.4
17163,1,leave bitching bitches,22,3,0.0,1.0,0.0
17164,1,3 point bitch like dirk nowitzki da club like dirk nowitzki,59,11,0.316,0.241,0.0
17165,1,aint nun cut bitch,18,4,0.71,0.0,0.0
17166,1,many bitches enough queens,26,4,0.0,0.565,0.25
17167,1,,0,0,0.0,0.0,0.0
17168,2,seton catholic students talk trash low division football team,61,9,0.0,0.208,0.0
17169,2,needs twinkies got gansitos,27,4,0.0,0.0,0.0
17170,2,8230,4,1,0.0,0.0,0.0
17171,1,people need stop bitch made,27,5,0.0,0.667,0.0
17172,2,beautiful women met bruised souls tired eyes amp quiet smiles survivors ones know abo 8230,90,15,0.32,0.132,0.15
